,Cd79a,Cx3cr1,Il10,Il10ra,Dataset
81,2,3,0,3,Infected
82,0,1,0,0,Infected
83,1,0,1,1,Infected
84,5,1,2,3,Infected
85,1,0,1,0,Infected
86,0,3,0,0,Infected
87,3,3,0,7,Infected
88,0,4,2,3,Infected
89,3,2,0,1,Infected
90,2,1,0,1,Infected
91,2,1,0,1,Infected
92,0,0,0,1,Infected
93,0,0,0,1,Infected
94,1,0,1,1,Infected
95,0,2,0,0,Infected
96,0,0,1,0,Infected
97,1,0,0,3,Infected
98,2,0,0,2,Infected
99,1,2,0,0,Infected
100,1,4,2,1,Infected
101,0,6,0,3,Infected
102,1,3,0,1,Infected
103,0,0,1,0,Infected
104,0,2,0,1,Infected
105,0,3,0,0,Infected
106,1,0,2,2,Infected
107,0,1,0,0,Infected
108,0,1,0,0,Infected
109,1,3,1,0,Infected
110,4,0,0,1,Infected
111,0,1,0,1,Infected
112,0,1,2,0,Infected
113,0,3,0,1,Infected
114,0,1,0,0,Infected
115,0,2,0,0,Infected
116,0,0,1,0,Infected
117,0,1,0,1,Infected
118,0,4,0,0,Infected
119,0,4,0,0,Infected
120,0,2,0,1,Infected
121,0,2,0,0,Infected
122,1,0,0,1,Infected
123,3,0,0,3,Infected
124,0,2,0,0,Infected
125,0,2,0,0,Infected
126,0,4,0,0,Infected
127,0,2,0,2,Infected
128,0,1,0,0,Infected
129,3,2,0,4,Infected
130,0,7,0,4,Infected
131,0,1,0,0,Infected
132,0,1,0,0,Infected
133,0,2,0,0,Infected
134,0,1,0,0,Infected
135,0,1,0,0,Infected
136,0,3,0,0,Infected
137,1,0,2,3,Infected
138,0,1,0,0,Infected
139,1,1,1,0,Infected
140,2,1,1,0,Infected
141,1,4,2,3,Infected
142,1,1,0,1,Infected
143,0,3,0,0,Infected
144,0,2,0,1,Infected
145,2,5,0,2,Infected
146,0,1,0,0,Infected
147,1,1,0,0,Infected
148,2,0,0,3,Infected
149,0,0,0,1,Infected
150,0,1,0,1,Infected
151,0,0,0,1,Infected
152,0,0,0,2,Infected
153,2,0,0,1,Infected
154,0,4,0,1,Infected
155,0,0,0,0,Infected
156,0,2,0,1,Infected
157,1,0,0,2,Infected
158,0,1,0,0,Infected
159,0,1,0,0,Infected
160,0,1,2,0,Infected
161,0,0,0,3,Infected
162,0,5,0,0,Infected
163,9,2,3,5,Infected
164,0,3,2,0,Infected
165,0,3,2,0,Infected
166,0,2,0,0,Infected
167,0,0,0,0,Infected
168,2,1,4,1,Infected
169,1,2,2,2,Infected
170,1,0,0,3,Infected
171,0,2,4,0,Infected
172,1,10,6,0,Infected
173,0,0,1,1,Infected
174,1,0,0,0,Infected
175,0,3,3,0,Infected
176,4,0,0,2,Infected
177,1,2,0,0,Infected
178,0,0,1,2,Infected
179,1,3,0,2,Infected
180,1,1,0,1,Infected
181,1,0,1,2,Infected
182,5,0,0,2,Infected
183,2,3,0,1,Infected
184,0,0,0,2,Infected
185,1,1,1,1,Infected
186,0,1,1,0,Infected
187,0,3,1,0,Infected
188,0,3,0,0,Infected
189,0,6,1,0,Infected
190,0,0,1,0,Infected
191,0,4,1,0,Infected
192,0,2,2,1,Infected
193,0,0,2,1,Infected
194,2,0,3,3,Infected
195,0,2,1,0,Infected
196,1,2,2,0,Infected
197,0,1,0,0,Infected
198,0,0,0,1,Infected
199,0,1,0,1,Infected
200,2,0,0,3,Infected
201,0,0,0,0,Infected
202,0,4,1,4,Infected
203,0,4,0,0,Infected
204,0,1,0,0,Infected
205,0,3,1,0,Infected
206,1,2,0,1,Infected
207,3,1,0,2,Infected
208,3,0,0,0,Infected
209,0,2,0,0,Infected
210,0,1,1,0,Infected
211,0,2,0,0,Infected
212,1,0,0,0,Infected
213,0,0,0,0,Infected
214,0,2,0,0,Infected
215,1,0,3,2,Infected
216,2,1,0,1,Infected
217,3,0,0,0,Infected
218,0,0,0,2,Infected
219,2,0,3,1,Infected
220,3,4,0,0,Infected
221,0,9,1,0,Infected
222,0,3,0,1,Infected
223,1,0,1,0,Infected
224,0,6,5,2,Infected
225,0,2,0,0,Infected
226,1,1,0,0,Infected
227,1,0,0,1,Infected
228,0,2,0,2,Infected
229,0,3,2,0,Infected
230,1,4,2,1,Infected
231,1,0,1,0,Infected
232,0,0,0,0,Infected
233,1,0,1,3,Infected
234,0,0,0,1,Infected
235,2,0,0,0,Infected
236,0,1,0,0,Infected
237,3,0,1,0,Infected
238,0,1,0,0,Infected
239,0,3,1,0,Infected
240,1,0,0,1,Infected
241,3,2,1,2,Infected
242,0,5,1,0,Infected
243,0,6,2,0,Infected
244,0,5,0,0,Infected
245,2,0,0,2,Infected
246,0,3,1,2,Infected
247,2,0,0,1,Infected
248,0,1,1,3,Infected
249,0,2,0,1,Infected
250,0,0,0,1,Infected
251,1,3,1,2,Infected
252,3,0,1,0,Infected
253,2,0,0,0,Infected
254,1,9,2,0,Infected
255,1,0,0,2,Infected
256,0,1,0,1,Infected
257,0,0,5,2,Infected
258,0,0,0,2,Infected
259,1,0,0,4,Infected
260,0,2,1,0,Infected
261,2,1,2,0,Infected
262,0,0,0,4,Infected
263,0,0,2,0,Infected
264,0,2,2,0,Infected
265,0,1,0,1,Infected
266,0,1,0,1,Infected
267,0,2,4,3,Infected
268,1,2,1,1,Infected
269,0,3,3,1,Infected
270,2,0,1,2,Infected
271,0,0,0,2,Infected
272,0,4,1,2,Infected
273,0,0,0,1,Infected
274,2,6,1,3,Infected
275,1,1,0,0,Infected
276,1,1,3,2,Infected
277,0,0,2,1,Infected
278,1,0,0,0,Infected
279,0,0,0,0,Infected
280,0,2,1,0,Infected
281,0,1,0,0,Infected
282,1,3,0,0,Infected
283,2,0,0,2,Infected
284,1,1,0,1,Infected
285,0,0,1,0,Infected
286,1,0,0,1,Infected
287,0,2,0,0,Infected
288,0,0,0,0,Infected
289,6,0,0,5,Infected
290,3,1,0,0,Infected
291,0,0,0,0,Infected
292,0,4,0,2,Infected
293,2,0,1,0,Infected
294,0,0,0,1,Infected
295,2,0,0,0,Infected
296,0,5,2,2,Infected
297,1,4,2,2,Infected
298,0,0,0,0,Infected
299,0,8,0,3,Infected
300,0,1,0,0,Infected
301,1,1,1,2,Infected
302,2,0,1,3,Infected
303,0,3,1,1,Infected
304,3,0,1,2,Infected
305,0,6,0,1,Infected
306,0,6,1,3,Infected
307,1,2,0,1,Infected
308,0,3,0,1,Infected
309,0,3,1,1,Infected
310,1,2,1,0,Infected
311,1,0,0,0,Infected
312,0,1,0,1,Infected
313,0,1,0,2,Infected
314,0,2,0,0,Infected
315,0,1,5,1,Infected
316,1,0,0,3,Infected
317,0,4,4,0,Infected
318,0,3,0,0,Infected
319,0,0,0,0,Infected
320,0,4,2,0,Infected
321,2,0,0,4,Infected
322,0,2,1,0,Infected
323,0,1,0,0,Infected
324,1,2,0,1,Infected
325,0,3,1,2,Infected
326,0,6,0,0,Infected
327,0,2,0,0,Infected
328,0,1,0,1,Infected
329,2,1,0,0,Infected
330,0,6,5,0,Infected
331,0,7,2,1,Infected
332,3,1,1,3,Infected
333,0,5,1,0,Infected
334,0,7,2,0,Infected
335,0,0,0,0,Infected
336,0,0,0,0,Infected
337,0,4,1,1,Infected
338,0,0,0,0,Infected
339,0,1,0,0,Infected
340,0,8,2,0,Infected
341,0,1,0,0,Infected
342,1,1,0,2,Infected
343,0,2,0,0,Infected
344,1,0,0,1,Infected
345,0,1,0,0,Infected
346,0,3,1,1,Infected
347,0,2,0,0,Infected
348,2,0,0,1,Infected
349,0,0,0,3,Infected
350,0,5,0,2,Infected
351,1,1,0,2,Infected
352,0,0,0,1,Infected
353,0,0,1,0,Infected
354,0,0,0,0,Infected
355,0,0,0,0,Infected
356,0,3,0,1,Infected
357,0,1,0,0,Infected
358,1,0,0,1,Infected
359,1,1,1,1,Infected
360,0,3,1,0,Infected
361,0,5,0,1,Infected
362,0,2,0,2,Infected
363,0,5,1,0,Infected
364,0,2,0,2,Infected
365,0,2,0,0,Infected
366,0,1,1,1,Infected
367,1,1,0,4,Infected
368,0,2,0,0,Infected
369,0,2,0,0,Infected
370,0,0,0,0,Infected
371,0,1,0,0,Infected
372,0,3,0,0,Infected
373,0,4,0,0,Infected
374,0,3,3,0,Infected
375,0,2,0,0,Infected
376,0,0,0,0,Infected
377,0,3,1,2,Infected
378,0,3,1,0,Infected
379,3,0,0,1,Infected
380,0,2,1,2,Infected
381,0,2,1,1,Infected
382,3,0,0,0,Infected
383,0,1,0,0,Infected
384,1,0,0,0,Infected
385,0,0,0,0,Infected
386,0,3,3,1,Infected
387,1,0,0,0,Infected
388,2,2,1,1,Infected
389,0,4,0,0,Infected
390,0,0,0,1,Infected
391,3,0,0,0,Infected
392,0,4,0,1,Infected
393,1,1,1,0,Infected
394,2,1,2,0,Infected
395,3,2,1,4,Infected
396,0,3,0,2,Infected
397,2,4,1,3,Infected
398,0,0,0,0,Infected
399,0,4,1,0,Infected
400,1,4,1,1,Infected
401,0,1,1,2,Infected
402,1,2,0,1,Infected
403,0,0,0,1,Infected
404,0,2,2,0,Infected
405,0,2,2,1,Infected
406,0,2,0,3,Infected
407,4,0,0,0,Infected
408,0,2,0,0,Infected
409,1,0,0,0,Infected
410,4,1,0,0,Infected
411,0,4,0,0,Infected
412,0,2,2,0,Infected
413,1,0,0,0,Infected
414,4,0,1,3,Infected
415,1,0,0,0,Infected
416,0,1,0,0,Infected
417,0,2,2,0,Infected
418,2,0,0,1,Infected
419,0,1,0,1,Infected
420,0,2,1,0,Infected
421,0,1,1,1,Infected
422,0,2,0,2,Infected
423,2,2,0,4,Infected
424,0,3,2,0,Infected
425,3,1,1,1,Infected
426,0,3,0,0,Infected
427,0,2,2,1,Infected
428,0,1,0,0,Infected
429,0,2,0,0,Infected
430,0,1,0,0,Infected
431,1,1,0,1,Infected
432,0,1,1,0,Infected
433,5,1,0,4,Infected
434,1,0,0,1,Infected
435,0,4,1,0,Infected
436,1,2,0,3,Infected
437,0,0,2,0,Infected
438,0,2,0,1,Infected
439,0,0,0,0,Infected
440,0,2,0,0,Infected
441,2,0,0,1,Infected
442,0,2,2,0,Infected
443,1,1,1,1,Infected
444,0,1,0,0,Infected
445,2,2,0,1,Infected
446,1,0,1,2,Infected
447,0,3,0,0,Infected
448,0,1,0,0,Infected
449,1,1,1,2,Infected
450,1,0,0,2,Infected
451,0,1,0,0,Infected
452,2,2,1,1,Infected
453,1,2,0,2,Infected
454,0,5,0,1,Infected
455,1,0,0,0,Infected
456,0,0,0,1,Infected
457,1,4,1,1,Infected
458,0,4,0,1,Infected
459,2,2,0,0,Infected
460,1,0,0,1,Infected
461,1,0,1,2,Infected
462,4,0,0,1,Infected
463,1,1,0,0,Infected
464,1,0,0,1,Infected
465,1,1,0,1,Infected
466,0,3,0,1,Infected
467,0,1,0,1,Infected
468,0,1,0,1,Infected
469,3,0,1,2,Infected
470,0,3,0,0,Infected
471,2,0,1,0,Infected
472,0,1,0,0,Infected
473,1,0,0,2,Infected
474,2,0,0,3,Infected
475,1,3,1,0,Infected
476,1,1,2,0,Infected
477,2,0,0,2,Infected
478,0,2,1,4,Infected
479,0,1,0,0,Infected
480,0,2,0,0,Infected
481,0,3,2,0,Infected
482,0,0,0,2,Infected
483,0,0,1,1,Infected
484,1,3,0,1,Infected
485,2,2,0,3,Infected
486,0,0,0,1,Infected
487,0,0,0,0,Infected
488,5,0,1,6,Infected
489,0,1,0,2,Infected
490,0,1,0,1,Infected
491,1,4,2,1,Infected
492,0,3,4,1,Infected
493,0,0,0,1,Infected
494,4,0,0,1,Infected
495,4,0,1,1,Infected
496,0,3,0,0,Infected
497,1,0,0,0,Infected
498,2,0,0,1,Infected
499,1,0,0,1,Infected
500,0,3,0,1,Infected
501,0,0,0,1,Infected
502,0,1,1,2,Infected
503,1,0,0,2,Infected
504,1,1,0,2,Infected
505,0,1,1,3,Infected
506,0,0,1,3,Infected
507,2,0,0,3,Infected
508,0,0,0,0,Infected
509,0,1,0,0,Infected
510,3,0,0,1,Infected
511,1,6,2,2,Infected
512,2,0,0,1,Infected
513,4,0,0,0,Infected
514,1,1,0,3,Infected
515,1,0,1,1,Infected
516,2,0,0,0,Infected
517,2,0,0,0,Infected
518,1,0,0,2,Infected
519,1,1,1,0,Infected
520,2,2,0,2,Infected
521,0,2,2,0,Infected
522,1,1,0,1,Infected
523,0,0,0,1,Infected
524,0,0,1,2,Infected
525,1,0,0,1,Infected
526,0,1,1,1,Infected
527,0,0,0,1,Infected
528,0,1,1,0,Infected
529,0,1,0,1,Infected
530,0,0,0,1,Infected
531,0,0,0,0,Infected
532,0,1,4,0,Infected
533,2,0,1,0,Infected
534,1,0,0,0,Infected
535,4,0,3,4,Infected
536,0,0,0,1,Infected
537,4,0,1,1,Infected
538,0,0,1,2,Infected
539,0,2,1,0,Infected
540,0,1,1,0,Infected
541,0,0,0,0,Infected
542,0,1,0,0,Infected
543,0,2,0,0,Infected
544,1,0,0,0,Infected
545,1,0,0,0,Infected
546,0,2,0,1,Infected
547,0,1,0,0,Infected
548,0,0,0,0,Infected
549,0,0,0,1,Infected
550,0,0,1,2,Infected
551,0,0,0,1,Infected
552,0,0,0,0,Infected
553,0,2,1,2,Infected
554,0,1,1,0,Infected
555,1,0,0,1,Infected
556,0,4,1,1,Infected
557,0,2,2,2,Infected
558,0,2,0,0,Infected
559,0,0,0,0,Infected
560,0,3,0,0,Infected
561,2,1,0,1,Infected
562,0,0,1,1,Infected
563,0,0,0,2,Infected
564,0,2,1,0,Infected
565,0,3,0,0,Infected
566,0,4,0,0,Infected
567,0,0,2,0,Infected
568,0,2,0,1,Infected
569,3,0,0,3,Infected
570,0,1,0,2,Infected
571,0,2,0,0,Infected
572,0,1,0,0,Infected
573,1,0,0,2,Infected
574,4,0,0,1,Infected
575,1,0,0,1,Infected
576,0,2,0,0,Infected
577,1,0,0,5,Infected
578,0,1,0,0,Infected
579,0,4,1,1,Infected
580,0,1,0,1,Infected
581,0,2,0,0,Infected
582,0,1,0,1,Infected
583,0,2,1,0,Infected
584,0,4,1,0,Infected
585,0,0,0,0,Infected
586,0,0,0,0,Infected
587,0,4,1,2,Infected
588,0,4,1,0,Infected
589,0,1,0,0,Infected
590,0,5,0,3,Infected
591,0,4,0,1,Infected
592,0,1,1,0,Infected
593,0,3,0,0,Infected
594,0,2,0,1,Infected
595,0,0,0,4,Infected
596,0,1,1,0,Infected
597,1,3,0,0,Infected
598,0,1,0,0,Infected
599,1,2,0,1,Infected
600,0,2,0,2,Infected
601,0,0,0,0,Infected
602,0,3,2,0,Infected
603,0,1,0,0,Infected
604,1,0,0,1,Infected
605,0,3,2,1,Infected
606,0,1,0,1,Infected
607,0,0,0,1,Infected
608,0,4,0,2,Infected
609,0,5,1,4,Infected
610,0,5,0,1,Infected
611,1,0,0,1,Infected
612,0,0,0,1,Infected
613,0,6,0,0,Infected
614,0,4,3,6,Infected
615,0,2,0,0,Infected
616,0,1,0,0,Infected
617,0,1,0,5,Infected
618,0,3,0,0,Infected
619,0,0,0,1,Infected
620,0,3,0,5,Infected
621,0,0,0,2,Infected
622,1,3,0,0,Infected
623,0,1,0,0,Infected
624,4,0,0,2,Infected
625,0,1,0,1,Infected
626,2,1,0,5,Infected
627,2,0,0,0,Infected
628,0,0,0,0,Infected
629,4,2,0,8,Infected
630,0,1,0,0,Infected
631,0,2,0,0,Infected
632,2,0,0,0,Infected
633,0,1,0,1,Infected
634,0,3,0,0,Infected
635,1,1,0,0,Infected
636,0,2,0,0,Infected
637,0,4,0,0,Infected
638,0,1,0,1,Infected
639,1,0,0,1,Infected
640,3,1,0,1,Infected
641,0,4,0,0,Infected
642,0,1,0,2,Infected
643,1,0,0,0,Infected
644,2,0,0,0,Infected
645,1,4,0,4,Infected
646,0,3,0,2,Infected
647,0,2,0,1,Infected
648,0,0,0,0,Infected
649,0,2,2,1,Infected
650,0,2,1,1,Infected
651,0,1,0,1,Infected
652,0,2,1,0,Infected
653,0,6,0,1,Infected
654,2,0,0,2,Infected
655,0,1,0,1,Infected
656,1,0,0,1,Infected
657,0,1,0,1,Infected
658,0,2,0,0,Infected
659,0,3,0,2,Infected
660,4,1,1,3,Infected
661,0,3,0,0,Infected
662,1,2,0,3,Infected
663,0,2,0,2,Infected
664,0,0,0,1,Infected
665,1,1,0,0,Infected
666,0,1,0,0,Infected
667,1,0,1,1,Infected
668,0,3,0,0,Infected
669,0,4,0,1,Infected
670,0,1,0,2,Infected
671,0,5,1,1,Infected
672,1,0,0,1,Infected
673,4,0,0,2,Infected
674,0,3,0,0,Infected
675,2,0,1,2,Infected
676,0,1,0,0,Infected
677,1,1,0,2,Infected
678,3,0,0,1,Infected
679,0,2,0,0,Infected
680,2,6,0,2,Infected
681,0,3,1,0,Infected
682,1,0,0,1,Infected
683,0,2,0,0,Infected
684,0,0,0,2,Infected
685,0,1,1,2,Infected
686,0,1,0,0,Infected
687,0,1,0,0,Infected
688,0,2,1,1,Infected
689,0,2,0,2,Infected
690,2,2,0,0,Infected
691,0,1,0,1,Infected
692,0,4,0,1,Infected
693,2,1,0,1,Infected
694,0,2,0,1,Infected
695,1,0,0,1,Infected
696,1,0,0,0,Infected
697,3,2,1,1,Infected
698,2,2,0,1,Infected
699,0,1,0,0,Infected
700,0,2,0,2,Infected
701,1,2,0,2,Infected
702,0,2,0,0,Infected
703,0,2,0,1,Infected
704,1,0,0,3,Infected
705,0,0,0,1,Infected
706,0,1,0,3,Infected
707,0,0,0,2,Infected
708,0,3,0,0,Infected
709,0,1,0,0,Infected
710,1,0,0,1,Infected
711,1,0,3,3,Infected
712,0,4,0,1,Infected
713,0,0,0,1,Infected
714,0,3,0,1,Infected
715,1,0,0,3,Infected
716,0,0,0,0,Infected
717,0,0,0,0,Infected
718,0,1,0,2,Infected
719,0,1,0,1,Infected
720,0,2,0,3,Infected
721,0,0,0,1,Infected
722,2,2,2,6,Infected
723,0,1,0,0,Infected
724,1,2,0,6,Infected
725,3,0,0,1,Infected
726,0,3,0,2,Infected
727,6,0,1,6,Infected
728,1,1,0,3,Infected
729,0,0,1,1,Infected
730,0,4,1,1,Infected
731,0,0,0,0,Infected
732,2,1,8,0,Infected
733,4,3,0,3,Infected
734,0,4,1,1,Infected
735,0,0,0,1,Infected
736,0,6,0,0,Infected
737,2,2,3,5,Infected
738,0,2,0,0,Infected
739,0,0,0,0,Infected
740,0,3,0,0,Infected
741,0,1,0,1,Infected
742,1,0,0,1,Infected
743,0,1,0,1,Infected
744,0,4,2,0,Infected
745,0,1,1,0,Infected
746,0,2,1,0,Infected
747,0,0,0,0,Infected
748,0,1,0,0,Infected
749,2,2,0,0,Infected
750,0,0,1,1,Infected
751,0,3,0,0,Infected
752,1,1,1,2,Infected
753,0,0,0,1,Infected
754,0,0,0,4,Infected
755,2,0,0,0,Infected
756,0,0,0,1,Infected
757,1,0,0,3,Infected
758,0,0,0,2,Infected
759,0,4,0,0,Infected
760,0,3,0,0,Infected
761,2,2,0,1,Infected
762,1,1,0,0,Infected
763,0,2,0,1,Infected
764,4,1,1,0,Infected
765,0,4,0,0,Infected
766,0,1,1,1,Infected
767,0,3,0,0,Infected
768,0,3,0,0,Infected
769,0,3,0,0,Infected
770,0,2,0,1,Infected
771,0,1,0,0,Infected
772,1,1,0,2,Infected
773,0,0,0,1,Infected
774,5,0,0,4,Infected
775,2,0,0,0,Infected
776,1,2,0,1,Infected
777,0,2,0,2,Infected
778,0,3,0,0,Infected
779,0,4,0,4,Infected
780,0,2,0,2,Infected
781,0,0,0,0,Infected
782,0,3,0,1,Infected
783,0,3,0,2,Infected
784,5,5,1,1,Infected
785,0,1,0,0,Infected
786,2,0,0,1,Infected
787,0,1,0,0,Infected
788,0,1,0,0,Infected
789,0,2,0,0,Infected
790,0,0,0,1,Infected
791,1,0,0,1,Infected
792,0,4,0,0,Infected
793,1,3,0,3,Infected
794,0,3,0,0,Infected
795,0,1,0,1,Infected
796,1,1,0,2,Infected
797,4,0,0,1,Infected
798,0,0,0,0,Infected
799,0,3,0,0,Infected
800,0,0,0,0,Infected
801,1,2,0,0,Infected
802,1,2,0,0,Infected
803,1,5,0,0,Infected
804,0,5,0,1,Infected
805,3,0,1,1,Infected
806,0,3,2,1,Infected
807,0,5,0,0,Infected
808,1,4,0,0,Infected
809,0,1,0,0,Infected
810,2,0,0,3,Infected
811,4,0,0,2,Infected
812,0,1,0,0,Infected
813,2,2,0,5,Infected
814,0,3,0,1,Infected
815,0,2,0,2,Infected
816,1,2,0,3,Infected
817,0,4,0,0,Infected
818,0,3,0,0,Infected
819,1,1,0,2,Infected
820,2,6,0,2,Infected
821,0,7,0,0,Infected
822,0,1,0,0,Infected
823,0,2,0,0,Infected
824,1,2,0,2,Infected
825,1,3,0,2,Infected
826,0,1,1,2,Infected
827,0,0,0,0,Infected
828,0,5,0,2,Infected
829,0,1,0,0,Infected
830,2,2,1,5,Infected
831,0,2,0,1,Infected
832,0,0,0,1,Infected
833,3,1,0,2,Infected
834,0,0,0,1,Infected
835,1,0,0,0,Infected
836,0,2,0,0,Infected
837,0,1,0,0,Infected
838,1,3,8,3,Infected
839,0,0,0,0,Infected
840,2,1,0,6,Infected
841,5,0,0,1,Infected
842,0,1,0,1,Infected
843,1,4,0,1,Infected
844,3,0,0,3,Infected
845,1,3,0,0,Infected
846,0,0,0,1,Infected
847,0,0,0,0,Infected
848,0,0,0,2,Infected
849,1,0,0,0,Infected
850,0,8,0,1,Infected
851,0,1,0,0,Infected
852,2,0,0,1,Infected
853,0,0,0,0,Infected
854,0,1,0,0,Infected
855,0,2,0,0,Infected
856,0,1,0,0,Infected
857,1,1,1,2,Infected
858,2,2,0,1,Infected
859,1,1,0,1,Infected
860,0,0,0,2,Infected
861,0,0,0,2,Infected
862,0,2,0,1,Infected
863,2,2,5,0,Infected
864,0,8,2,2,Infected
865,0,0,0,0,Infected
866,0,2,3,0,Infected
867,0,5,7,2,Infected
868,0,2,2,2,Infected
869,0,2,5,5,Infected
870,1,2,3,1,Infected
871,0,3,4,2,Infected
872,0,2,4,0,Infected
873,0,3,3,0,Infected
874,0,0,0,4,Infected
875,0,10,5,0,Infected
876,4,0,0,1,Infected
877,0,4,3,0,Infected
878,1,1,3,3,Infected
879,0,3,2,0,Infected
880,2,0,0,1,Infected
881,1,3,0,1,Infected
882,0,4,0,4,Infected
883,0,2,1,1,Infected
884,0,3,1,1,Infected
885,0,2,4,0,Infected
886,3,1,1,2,Infected
887,3,2,0,2,Infected
888,3,2,0,1,Infected
889,0,3,1,3,Infected
890,0,1,1,0,Infected
891,0,2,0,1,Infected
892,0,4,1,0,Infected
893,0,1,0,1,Infected
894,1,6,0,1,Infected
895,3,0,0,0,Infected
896,0,2,1,0,Infected
897,2,0,0,4,Infected
898,1,1,0,0,Infected
899,0,3,0,1,Infected
900,0,4,0,0,Infected
901,0,6,0,1,Infected
902,2,0,0,1,Infected
903,1,0,0,1,Infected
904,0,0,1,2,Infected
905,3,1,0,3,Infected
906,1,7,1,0,Infected
907,1,1,1,3,Infected
908,0,2,0,1,Infected
909,1,2,0,1,Infected
910,2,0,0,2,Infected
911,0,2,3,0,Infected
912,1,3,1,1,Infected
913,1,0,0,0,Infected
914,0,1,0,2,Infected
915,0,2,1,0,Infected
916,1,6,7,0,Infected
917,0,0,0,0,Infected
918,1,5,3,2,Infected
919,0,1,2,0,Infected
920,0,1,3,1,Infected
921,0,1,0,0,Infected
922,0,2,0,1,Infected
923,0,0,0,0,Infected
924,0,3,0,0,Infected
925,0,1,0,2,Infected
926,0,2,0,0,Infected
927,0,2,2,0,Infected
928,0,4,0,0,Infected
929,0,1,0,0,Infected
930,0,1,0,2,Infected
931,0,2,0,1,Infected
932,1,1,1,1,Infected
933,0,3,0,1,Infected
934,0,1,0,2,Infected
935,1,1,2,2,Infected
936,0,3,1,1,Infected
937,0,0,1,0,Infected
938,1,0,3,0,Infected
939,0,4,1,3,Infected
940,0,5,1,1,Infected
941,2,0,0,0,Infected
942,1,1,1,0,Infected
943,0,1,2,0,Infected
944,0,6,4,2,Infected
945,0,3,0,0,Infected
946,0,1,4,0,Infected
947,1,1,4,1,Infected
948,0,3,0,0,Infected
949,0,0,0,0,Infected
950,0,1,2,0,Infected
951,0,4,0,1,Infected
952,0,0,0,0,Infected
953,0,7,4,0,Infected
954,0,3,0,0,Infected
955,0,1,0,0,Infected
956,0,2,1,0,Infected
957,1,0,1,3,Infected
958,2,0,2,1,Infected
959,1,4,1,2,Infected
960,1,2,2,3,Infected
961,0,4,0,0,Infected
962,0,5,3,0,Infected
963,0,2,0,1,Infected
964,1,1,1,0,Infected
965,0,1,0,1,Infected
966,0,2,0,0,Infected
967,0,0,0,1,Infected
968,0,3,0,0,Infected
969,0,0,0,0,Infected
970,0,7,0,0,Infected
971,0,2,0,0,Infected
972,1,2,0,3,Infected
973,0,0,0,0,Infected
974,0,0,0,1,Infected
975,0,1,0,0,Infected
976,0,3,0,1,Infected
977,0,1,1,0,Infected
978,0,0,0,0,Infected
979,4,0,0,0,Infected
980,0,3,0,0,Infected
981,0,2,0,0,Infected
982,0,1,3,0,Infected
983,1,2,1,1,Infected
984,0,1,1,1,Infected
985,0,0,0,0,Infected
986,1,1,0,0,Infected
987,0,4,0,0,Infected
988,0,1,1,3,Infected
989,0,2,1,0,Infected
990,0,1,0,1,Infected
991,0,5,1,4,Infected
992,1,2,0,0,Infected
993,0,2,0,0,Infected
994,1,3,0,4,Infected
995,0,1,0,2,Infected
996,0,4,0,2,Infected
997,0,2,0,1,Infected
998,0,2,0,4,Infected
999,0,3,0,0,Infected
1000,0,4,0,2,Infected
1001,0,0,0,0,Infected
1002,0,1,0,0,Infected
1003,1,0,0,2,Infected
1004,0,2,0,4,Infected
1005,0,2,0,0,Infected
1006,1,0,0,1,Infected
1007,1,1,0,1,Infected
1008,0,2,0,0,Infected
1009,0,1,0,1,Infected
1010,0,0,0,0,Infected
1011,0,0,0,0,Infected
1012,0,1,0,0,Infected
1013,0,1,0,1,Infected
1014,0,0,0,2,Infected
1015,0,2,0,0,Infected
1016,0,2,0,2,Infected
1017,0,0,0,1,Infected
1018,0,0,0,0,Infected
1019,0,1,0,0,Infected
1020,2,4,0,4,Infected
1021,0,1,0,1,Infected
1022,0,1,0,1,Infected
1023,0,0,0,2,Infected
1024,0,0,0,4,Infected
1025,0,1,0,1,Infected
1026,1,1,0,5,Infected
1027,0,0,0,1,Infected
1028,0,1,0,0,Infected
1029,0,0,0,0,Infected
1030,0,0,0,0,Infected
1031,0,4,0,0,Infected
1032,0,0,0,1,Infected
1033,0,5,0,0,Infected
1034,0,3,0,0,Infected
1035,0,1,0,0,Infected
1036,4,2,0,1,Infected
1037,0,1,0,0,Infected
1038,0,0,0,2,Infected
1039,0,9,0,0,Infected
1040,0,0,0,0,Infected
1041,0,1,0,0,Infected
1042,0,2,0,0,Infected
1043,0,5,0,1,Infected
1044,0,1,0,1,Infected
1045,0,0,0,0,Infected
1046,0,2,0,0,Infected
1047,0,0,0,2,Infected
1048,0,4,0,1,Infected
1049,0,3,1,2,Infected
1050,0,1,0,0,Infected
1051,2,0,0,1,Infected
1052,0,2,0,0,Infected
1053,0,3,0,0,Infected
1054,0,2,0,1,Infected
1055,0,4,0,3,Infected
1056,0,5,0,0,Infected
1057,0,0,0,1,Infected
1058,0,2,0,0,Infected
1059,0,2,0,2,Infected
1060,1,0,1,0,Infected
1061,0,4,0,1,Infected
1062,0,0,1,2,Infected
1063,0,1,0,0,Infected
1064,0,0,0,4,Infected
1065,0,3,0,1,Infected
1066,0,0,0,2,Infected
1067,0,0,0,0,Infected
1068,0,1,0,2,Infected
1069,0,2,0,1,Infected
1070,0,8,0,0,Infected
1071,2,1,0,2,Infected
1072,0,4,0,0,Infected
